Name,Agent1,Agent2,Total Rounds,Weighted KPR,Weighted KAST,Weighted FKPR,Weighted FDPR,Odds Difference,Average Opposing KPR,Average Opposing KAST,Average Opposing FKPR,Average Opposing FDPR,Recent Kill Average,Actual Kills
quick,12,17,396,0.7527272727272728,65.27272727272727,0.17636363636363636,0.1672727272727273,0.6177040110650067,0.6745224719101125,67.40355805243446,0.1269756554307116,0.14797752808988762,32.666666666666664,28
less,23,6,534,0.7382022471910112,74.89138576779027,0.07254681647940076,0.079812734082397,0.6177040110650067,0.6957490636704121,69.89950062421973,0.10883270911360798,0.12525593008739075,24.333333333333332,29
cauanzin,2,22,447,0.7303355704697986,72.8993288590604,0.09033557046979866,0.09516778523489933,0.6177040110650067,0.7028230337078651,70.8628277153558,0.10614700374531835,0.11672284644194755,35.0,23
tuyz,16,10,421,0.6388836104513065,68.60332541567696,0.0539667458432304,0.06491686460807601,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,23.666666666666668,17
keznit,18,12,208,0.9177884615384617,72.58173076923077,0.2049038461538462,0.15091346153846155,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,38.666666666666664,32
heat,13,21,172,0.8733720930232558,75.24418604651163,0.07267441860465117,0.08488372093023257,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,32.333333333333336,35
shyy,6,14,209,0.6399999999999999,75.97607655502392,0.04511961722488038,0.060717703349282295,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,30.666666666666668,36
klaus,22,9,130,0.5867692307692308,76.98461538461538,0.09015384615384615,0.0833076923076923,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,23.0,23
melser,16,23,251,0.6613147410358566,73.69721115537848,0.08434262948207172,0.07302788844621513,0.6177040110650067,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,30.0,30
valyn,16,10,174,0.723103448275862,73.96551724137932,0.09862068965517241,0.10241379310344828,3.143364055299542,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,34.666666666666664,22
leaf,14,6,174,0.8617241379310344,75.70114942528735,0.11160919540229886,0.08839080459770116,3.143364055299542,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,33.333333333333336,42
jonahp,23,13,175,0.7535428571428572,77.25714285714285,0.09,0.052457142857142855,3.143364055299542,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,26.0,26
trent,22,8,175,0.7275999999999999,77.38857142857142,0.08611428571428571,0.08851428571428573,3.143364055299542,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,24.666666666666668,18
icy,18,9,171,0.6294736842105264,72.19298245614036,0.1529824561403509,0.15368421052631578,3.143364055299542,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,28.0,24
trexx,13,1,187,0.7091978609625669,79.47058823529412,0.10775401069518716,0.08203208556149733,2.251286449399657,0.6604025974025974,67.22337662337661,0.09223376623376625,0.10659740259740261,30.666666666666668,20
cender,23,16,234,0.6316239316239317,71.14529914529915,0.07427350427350428,0.08863247863247864,2.251286449399657,0.6604025974025974,67.22337662337661,0.09223376623376625,0.10659740259740261,27.666666666666668,17
sayf,23,14,192,0.7820833333333334,74.125,0.09520833333333334,0.09479166666666668,2.251286449399657,0.6604025974025974,67.22337662337661,0.09223376623376625,0.10659740259740261,42.666666666666664,30
runner,18,24,226,0.7958407079646017,68.070796460177,0.18185840707964598,0.1969911504424779,2.251286449399657,0.6604025974025974,67.22337662337661,0.09223376623376625,0.10659740259740261,32.333333333333336,21
kicks,9,22,217,0.6403225806451612,78.19354838709677,0.025806451612903226,0.037741935483870975,2.251286449399657,0.6604025974025974,67.22337662337661,0.09223376623376625,0.10659740259740261,25.0,17
boo,16,23,328,0.578780487804878,70.17073170731707,0.06,0.08268292682926828,0.07697528587237157,0.5750639386189258,70.85677749360613,0.07074168797953964,0.07925831202046034,121.0,91
wo0t,21,19,68,0.8964705882352941,81.0,0.11705882352941177,0.10764705882352942,0.07697528587237157,0.6934230584183738,74.0571016180902,0.07997480438580942,0.10066875997062621,32.0,34
riens,22,9,351,0.7065527065527065,76.32763532763532,0.08527065527065528,0.07145299145299144,0.07697528587237157,0.6924610670785749,74.42766706338153,0.08224236745925233,0.09275615541093751,19.333333333333332,20
benjyfishy,6,14,325,0.7806153846153846,72.0,0.07030769230769231,0.059846153846153854,0.07697528587237157,0.7161616570864248,74.24274518244664,0.0813556886379175,0.08580113190347168,30.0,30
miniboo,15,24,286,0.8253846153846154,75.84615384615384,0.17615384615384616,0.18076923076923077,0.07697528587237157,0.7356658985591654,74.21772555772202,0.10110501126839026,0.10435446050998962,29.333333333333332,34
artzin,18,12,130,0.6638461538461539,59.87692307692308,0.17069230769230767,0.16876923076923075,6.40392491467577,0.6661842105263157,61.05263157894737,0.15901315789473683,0.1646052631578947,25.666666666666668,27
frz,23,14,115,0.5842608695652174,65.98260869565217,0.07,0.14017391304347823,6.40392491467577,0.636875,62.059210526315795,0.119375,0.15845394736842103,24.666666666666668,22
jzz,21,22,108,0.6086111111111111,61.26851851851852,0.11027777777777778,0.09379629629629628,6.40392491467577,0.6386842105263157,62.92763157894737,0.1254824561403509,0.13701754385964912,27.0,27
rglmeister,23,16,75,0.5902666666666666,65.04,0.05533333333333334,0.024666666666666667,6.40392491467577,0.6160361842105262,62.13815789473684,0.10973684210526316,0.11095394736842104,22.666666666666668,16
mazin,13,23,114,0.43894736842105264,62.43859649122807,0.05526315789473685,0.07982456140350878,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,16.0,14
victor,6,18,183,0.8291256830601093,69.29508196721312,0.11196721311475409,0.05562841530054645,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,38.0,40
ethan,13,24,152,0.6818421052631579,69.57894736842105,0.0618421052631579,0.1031578947368421,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,30.0,34
crashies,9,22,182,0.7147252747252748,71.20879120879121,0.034340659340659344,0.06395604395604396,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,36.333333333333336,29
demon1,12,18,189,0.7043386243386244,70.97883597883597,0.18137566137566138,0.18952380952380954,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,28.0,22
marved,23,16,189,0.7125396825396826,67.44444444444444,0.0880952380952381,0.11793650793650794,6.40392491467577,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,24.0,26
jawgemo,18,12,280,0.7320357142857142,63.017857142857146,0.16389285714285715,0.14185714285714285,5.940320232896652,0.7320357142857142,63.017857142857146,0.16389285714285715,0.14185714285714285,43.666666666666664,37
apoth,6,3,223,0.6522869955156951,63.860986547085204,0.11600896860986548,0.1610762331838565,5.940320232896652,0.6668928571428572,62.12678571428572,0.13907142857142857,0.14801785714285715,35.0,41
supamen,16,23,280,0.6455714285714287,68.45714285714286,0.10992857142857143,0.11557142857142857,5.940320232896652,0.6597857142857143,64.23690476190477,0.12935714285714286,0.13720238095238094,25.0,31
derrek,8,22,239,0.6776150627615063,67.85355648535565,0.04715481171548117,0.03238493723849373,5.940320232896652,0.659,65.07410714285714,0.10884821428571428,0.11345535714285714,35.333333333333336,26
nature,23,2,199,0.6419095477386934,68.46733668341709,0.03658291457286432,0.06582914572864322,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,32.333333333333336,33
zekken,18,12,770,0.8549870129870131,72.33246753246753,0.22,0.1738961038961039,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,28.333333333333332,31
tenz,16,13,655,0.7501526717557252,77.26564885496184,0.09203053435114504,0.08796946564885497,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,25.0,35
johnqt,23,6,730,0.7075068493150685,77.62465753424658,0.07126027397260273,0.05,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,28.333333333333332,35
zellsis,14,23,510,0.6499411764705882,71.33725490196079,0.07005882352941177,0.09,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,21.0,31
sacy,21,9,489,0.6149488752556237,71.03067484662577,0.07020449897750511,0.09494887525562373,5.940320232896652,0.6641428571428571,65.78214285714286,0.09802857142857142,0.1036857142857143,29.0,31
something,12,9,528,0.7656818181818181,72.56818181818181,0.16287878787878787,0.11575757575757575,5.926058301647654,0.7638230383973288,72.61936560934892,0.1601669449081803,0.113889816360601,30.333333333333332,27
d4v41,21,20,363,0.6653994490358127,75.69972451790633,0.07079889807162534,0.04349862258953168,5.926058301647654,0.7238814691151919,73.15191986644408,0.1182303839732888,0.08002504173622704,37.333333333333336,34
mindfreak,23,16,490,0.6402857142857143,68.86530612244898,0.04,0.08567346938775511,5.926058301647654,0.7002448525319976,72.519755147468,0.09276015581524762,0.08035058430717863,29.333333333333332,30
jinggg,18,20,233,0.7400000000000001,76.16309012875537,0.09197424892703862,0.11394849785407724,5.926058301647654,0.7101836393989983,73.43058889278984,0.09256367909319538,0.08875006269390329,28.0,36
f0rsaken,13,6,286,0.7063636363636364,69.2867132867133,0.09762237762237763,0.13825174825174824,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,25.0,25
blazek1ng,23,22,285,0.6553684210526316,71.6280701754386,0.11140350877192982,0.06140350877192982,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,29.0,33
polvi,12,18,285,0.7352280701754386,70.03508771929825,0.18778947368421056,0.17964912280701756,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,32.666666666666664,28
russ,13,9,200,0.71815,71.635,0.08455,0.09820000000000001,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,27.333333333333332,22
benkai,14,6,288,0.6002083333333332,70.17013888888889,0.06149305555555556,0.06340277777777777,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,19.333333333333332,18
lightningfast,16,20,276,0.7044927536231884,71.34057971014492,0.08637681159420289,0.08681159420289855,5.926058301647654,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,31.333333333333332,16
anthem,8,13,159,0.5081761006289309,67.83018867924528,0.0440251572327044,0.08,1.7198582816651913,0.5642605633802817,68.69014084507042,0.04278169014084506,0.07616197183098593,26.0,28
medusa,23,16,284,0.6285211267605634,70.76760563380282,0.10084507042253521,0.13077464788732396,1.7198582816651913,0.5963908450704225,69.72887323943661,0.07181338028169014,0.10346830985915495,25.333333333333332,32
ssees,16,23,284,0.5414084507042254,69.61971830985915,0.05,0.05922535211267606,1.7198582816651913,0.5780633802816901,69.69248826291079,0.06454225352112676,0.08872065727699531,24.0,22
neth,6,14,284,0.5733802816901409,65.65845070422536,0.053345070422535217,0.11672535211267608,1.7198582816651913,0.5768926056338028,68.68397887323943,0.06174295774647888,0.09572183098591551,25.666666666666668,29
meiy,18,24,284,0.8269718309859154,66.76760563380282,0.18697183098591547,0.18,1.7198582816651913,0.6269084507042254,68.3007042253521,0.0867887323943662,0.1125774647887324,31.666666666666668,25
asuna,18,13,166,0.7078313253012049,71.59036144578313,0.1556024096385542,0.19373493975903616,0.018491194669205235,0.6801058201058202,70.3015873015873,0.14761904761904762,0.17502645502645506,26.666666666666668,36
eeiu,8,22,189,0.7008994708994709,75.45502645502646,0.05544973544973545,0.03820105820105821,0.018491194669205235,0.6905026455026455,72.87830687830689,0.10153439153439153,0.10661375661375663,33.666666666666664,29
cryocells,12,1,127,0.9610236220472441,76.5984251968504,0.19433070866141733,0.10196850393700788,0.018491194669205235,0.7586948853615519,73.84126984126985,0.1164021164021164,0.09716049382716051,42.666666666666664,40
bang,23,16,189,0.7777777777777778,79.85714285714286,0.09206349206349206,0.07761904761904762,0.018491194669205235,0.7634656084656084,75.3452380952381,0.11031746031746031,0.09227513227513229,34.0,36
boostio,9,6,147,0.4870068027210885,68.80952380952381,0.05503401360544219,0.11700680272108843,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,22.0,24
oxy,18,12,288,1.0335416666666666,75.71875,0.2482291666666667,0.18364583333333334,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,33.0,35
xeppaa,21,13,191,0.6349214659685865,77.15183246073299,0.07643979057591624,0.09643979057591624,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,19.0,21
moose,14,6,288,0.5901388888888888,71.54861111111111,0.04506944444444445,0.04972222222222222,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,19.666666666666668,15
vanity,16,3,251,0.5614342629482072,73.5179282868526,0.0903585657370518,0.10258964143426295,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,20.333333333333332,19
runi,23,22,288,0.7170833333333333,74.16666666666667,0.07541666666666666,0.06635416666666666,0.018491194669205235,0.7065291005291006,73.73544973544975,0.10214814814814814,0.09735449735449736,22.333333333333332,17
kon4n,23,13,184,0.5152717391304348,64.03804347826087,0.07918478260869566,0.12081521739130432,0.8816793893129775,0.5152717391304348,64.03804347826087,0.07918478260869566,0.12081521739130432,18.333333333333332,17
nzr,21,22,112,0.7799999999999999,73.5,0.02,0.02,0.8816793893129775,0.6069836956521739,66.10597826086956,0.05654891304347827,0.07497282608695652,22.666666666666668,20
havoc,14,9,107,0.6061682242990654,57.99065420560748,0.09999999999999999,0.16878504672897196,0.8816793893129775,0.6144021739130435,64.33876811594202,0.07896739130434782,0.11905797101449274,19.0,17
mwzera,18,16,113,0.6353982300884955,64.52212389380531,0.10893805309734512,0.1623008849557522,0.8816793893129775,0.6277038043478261,64.14402173913042,0.08554347826086955,0.1348913043478261,22.333333333333332,11
khalil,16,6,123,0.57,69.0,0.05,0.08,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,20.0,10
leaf,14,6,174,0.8617241379310344,75.70114942528735,0.11160919540229886,0.08839080459770116,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,34.666666666666664,33
trent,22,8,175,0.7275999999999999,77.38857142857142,0.08611428571428571,0.08851428571428573,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,25.666666666666668,31
icy,18,9,171,0.6294736842105264,72.19298245614036,0.1529824561403509,0.15368421052631578,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,26.666666666666668,26
jonahp,23,13,175,0.7535428571428572,77.25714285714285,0.09,0.052457142857142855,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,27.333333333333332,30
valyn,16,10,174,0.723103448275862,73.96551724137932,0.09862068965517241,0.10241379310344828,0.8816793893129775,0.6132826086956522,64.5641304347826,0.07642391304347826,0.12654347826086956,27.333333333333332,19
yuran,23,22,231,0.690909090909091,68.11688311688312,0.07792207792207792,0.08402597402597403,5.146164079822616,0.6816053511705686,67.40802675585284,0.06929765886287625,0.08765886287625418,31.666666666666668,31
dep,12,17,192,0.8158854166666667,69.171875,0.14,0.14531249999999998,5.146164079822616,0.7505016722408027,69.40969899665552,0.10832775919732442,0.12006688963210703,38.0,46
laz,4,14,275,0.7741090909090909,71.76727272727273,0.14945454545454545,0.08643636363636364,5.146164079822616,0.7545150501672241,69.96098104793758,0.1201783723522854,0.10761426978818284,33.666666666666664,27
sugarz3ro,16,23,254,0.7144094488188976,78.30708661417323,0.04133858267716536,0.07692913385826772,5.146164079822616,0.7367976588628762,71.69481605351172,0.10297658862876255,0.09953177257525084,28.0,28
hiroronn,13,22,192,0.5681250000000001,70.11458333333333,0.06645833333333333,0.13354166666666667,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,21.666666666666668,11
karon,16,1,498,0.696144578313253,73.37349397590361,0.08186746987951807,0.06373493975903614,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,34.0,38
meteor,14,12,493,0.7834685598377282,70.66125760649088,0.12677484787018256,0.11004056795131846,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,31.333333333333332,44
lakia,21,22,458,0.5547379912663756,70.9650655021834,0.05456331877729257,0.09034934497816595,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,25.0,29
t3xture,18,12,630,0.802936507936508,70.0,0.17917460317460318,0.13623809523809524,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,36.0,34
munchkin,23,13,654,0.6502752293577981,73.0,0.06336391437308868,0.09672782874617736,5.146164079822616,0.7006421404682274,71.90635451505018,0.09494983277591974,0.10412709030100334,26.333333333333332,23
ethan,13,24,152,0.6818421052631579,69.57894736842105,0.0618421052631579,0.1031578947368421,0.8371556793562365,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,28.333333333333332,23
crashies,9,22,182,0.7147252747252748,71.20879120879121,0.034340659340659344,0.06395604395604396,0.8371556793562365,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,27.666666666666668,14
marved,23,16,189,0.7125396825396826,67.44444444444444,0.0880952380952381,0.11793650793650794,0.8371556793562365,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,24.0,23
demon1,12,18,189,0.7043386243386244,70.97883597883597,0.18137566137566138,0.18952380952380954,0.8371556793562365,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,22.0,13
victor,6,18,183,0.8291256830601093,69.29508196721312,0.11196721311475409,0.05562841530054645,0.8371556793562365,0.7313739130434782,76.34782608695653,0.11629565217391305,0.08327826086956522,30.0,13
supamen,16,23,280,0.6455714285714287,68.45714285714286,0.10992857142857143,0.11557142857142857,0.43126137052759317,0.6455714285714287,68.45714285714286,0.10992857142857143,0.11557142857142857,27.0,28
nature,23,2,199,0.6419095477386934,68.46733668341709,0.03658291457286432,0.06582914572864322,0.43126137052759317,0.6651428571428573,68.53571428571428,0.08233928571428571,0.09008928571428572,30.333333333333332,26
derrek,8,22,239,0.6776150627615063,67.85355648535565,0.04715481171548117,0.03238493723849373,0.43126137052759317,0.6623095238095239,68.21904761904761,0.07066666666666667,0.0741309523809524,30.333333333333332,25
apoth,6,3,223,0.6522869955156951,63.860986547085204,0.11600896860986548,0.1610762331838565,0.43126137052759317,0.647169642857143,66.47321428571428,0.0815625,0.09414285714285715,29.0,14
jawgemo,18,12,280,0.7320357142857142,63.017857142857146,0.16389285714285715,0.14185714285714285,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,34.0,18
keznit,18,12,208,0.9177884615384617,72.58173076923077,0.2049038461538462,0.15091346153846155,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,37.0,37
klaus,22,9,130,0.5867692307692308,76.98461538461538,0.09015384615384615,0.0833076923076923,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,27.0,35
heat,13,21,172,0.8733720930232558,75.24418604651163,0.07267441860465117,0.08488372093023257,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,32.333333333333336,31
shyy,6,14,209,0.6399999999999999,75.97607655502392,0.04511961722488038,0.060717703349282295,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,29.0,23
melser,16,23,251,0.6613147410358566,73.69721115537848,0.08434262948207172,0.07302788844621513,0.43126137052759317,0.6641428571428573,65.78214285714286,0.09802857142857142,0.1036857142857143,29.0,27
f0rsaken,13,6,286,0.7063636363636364,69.2867132867133,0.09762237762237763,0.13825174825174824,0.9071770334928224,0.7513355592654424,72.68113522537563,0.1112687813021703,0.1147913188647746,27.666666666666668,33
d4v41,21,20,363,0.6653994490358127,75.69972451790633,0.07079889807162534,0.04349862258953168,0.9071770334928224,0.7176377295492486,73.18280467445743,0.09378130217028383,0.08047579298831385,34.666666666666664,31
mindfreak,23,16,490,0.6402857142857143,68.86530612244898,0.04,0.08567346938775511,0.9071770334928224,0.6960823594880355,72.5403450194769,0.07646076794657765,0.08065108514190317,29.0,28
something,12,9,528,0.7656818181818181,72.56818181818181,0.16287878787878787,0.11575757575757575,0.9071770334928224,0.7130175292153589,72.5601001669449,0.0973873121869783,0.08896076794657762,28.0,25
jinggg,18,20,233,0.7400000000000001,76.16309012875537,0.09197424892703862,0.11394849785407724,0.9071770334928224,0.7184140233722871,73.280698159307,0.09630469953499037,0.09395831392807755,27.333333333333332,22
lmemore,22,8,202,0.7784158415841584,66.04455445544555,0.1116831683168317,0.09415841584158416,1.55176575771122,0.7872950819672132,67.4139344262295,0.1045081967213115,0.10721311475409837,23.0,27
jemkin,12,18,244,0.8493032786885245,74.75819672131148,0.13311475409836068,0.15758196721311477,1.55176575771122,0.8182991803278689,71.0860655737705,0.11881147540983608,0.13239754098360657,35.333333333333336,30
xffero,14,6,244,0.7099180327868851,69.99180327868852,0.09663934426229508,0.07344262295081969,1.55176575771122,0.7821721311475409,70.72131147540983,0.11142076502732241,0.11274590163934428,24.666666666666668,22
fl1pzjder,23,9,162,0.4535185185185185,65.37654320987654,0.08,0.10623456790123458,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,25.0,21
blazek1ng,23,22,285,0.6553684210526316,71.6280701754386,0.11140350877192982,0.06140350877192982,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,32.666666666666664,38
polvi,12,18,285,0.7352280701754386,70.03508771929825,0.18778947368421056,0.17964912280701756,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,34.0,39
benkai,14,6,288,0.6002083333333332,70.17013888888889,0.06149305555555556,0.06340277777777777,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,20.666666666666668,24
russ,13,9,200,0.71815,71.635,0.08455,0.09820000000000001,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,25.333333333333332,24
lightningfast,16,20,276,0.7044927536231884,71.34057971014492,0.08637681159420289,0.08681159420289855,1.55176575771122,0.6714590163934426,69.13319672131146,0.08320491803278689,0.1071877049180328,26.0,23
less,23,6,534,0.7382022471910112,74.89138576779027,0.07254681647940076,0.079812734082397,1.0434173669467786,0.7382022471910112,74.89138576779027,0.07254681647940076,0.079812734082397,28.333333333333332,34
tuyz,16,10,421,0.6388836104513065,68.60332541567696,0.0539667458432304,0.06491686460807601,1.0434173669467786,0.7049531835205993,72.93258426966293,0.059868913857677904,0.06804307116104868,23.0,25
cauanzin,2,22,447,0.7303355704697986,72.8993288590604,0.09033557046979866,0.09516778523489933,1.0434173669467786,0.7113171036204745,73.2059925093633,0.07260923845193508,0.07573657927590512,29.666666666666668,25
quick,12,17,396,0.7527272727272728,65.27272727272727,0.17636363636363636,0.1672727272727273,1.0434173669467786,0.7150046816479402,71.07303370786518,0.09496254681647939,0.09941479400749065,27.666666666666668,20
saadhak,13,14,279,0.662831541218638,72.3584229390681,0.11089605734767025,0.12455197132616487,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,24.333333333333332,23
oxy,18,12,288,1.0335416666666666,75.71875,0.2482291666666667,0.18364583333333334,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,36.333333333333336,42
moose,14,6,288,0.5901388888888888,71.54861111111111,0.04506944444444445,0.04972222222222222,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,22.0,29
vanity,16,3,251,0.5614342629482072,73.5179282868526,0.0903585657370518,0.10258964143426295,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,22.333333333333332,27
runi,23,22,288,0.7170833333333333,74.16666666666667,0.07541666666666666,0.06635416666666666,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,26.333333333333332,37
xeppaa,21,13,191,0.6349214659685865,77.15183246073299,0.07643979057591624,0.09643979057591624,1.0434173669467786,0.6965992509363297,70.88501872659177,0.0943558052434457,0.10463295880149812,19.666666666666668,20
mazin,13,23,114,0.43894736842105264,62.43859649122807,0.05526315789473685,0.07982456140350878,5.926058301647654,0.4488157894736842,62.0,0.048684210526315795,0.0792105263157895,17.0,20
jzz,21,22,108,0.6086111111111111,61.26851851851852,0.11027777777777778,0.09379629629629628,5.926058301647654,0.5455592105263157,63.33223684210526,0.09319078947368421,0.08667763157894737,23.0,15
frz,23,14,115,0.5842608695652174,65.98260869565217,0.07,0.14017391304347823,5.926058301647654,0.5662280701754385,63.24342105263158,0.0887061403508772,0.10855263157894736,21.666666666666668,17
rglmeister,23,16,75,0.5902666666666666,65.04,0.05533333333333334,0.024666666666666667,5.926058301647654,0.5616940789473683,62.375,0.0821546052631579,0.08960526315789473,21.0,21
artzin,18,12,130,0.6638461538461539,59.87692307692308,0.17069230769230767,0.16876923076923075,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,24.333333333333332,21
tenz,16,13,655,0.7501526717557252,77.26564885496184,0.09203053435114504,0.08796946564885497,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,29.666666666666668,34
zellsis,14,23,510,0.6499411764705882,71.33725490196079,0.07005882352941177,0.09,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,24.333333333333332,26
johnqt,23,6,730,0.7075068493150685,77.62465753424658,0.07126027397260273,0.05,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,29.666666666666668,29
zekken,18,12,770,0.8549870129870131,72.33246753246753,0.22,0.1738961038961039,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,32.666666666666664,40
sacy,21,9,489,0.6149488752556237,71.03067484662577,0.07020449897750511,0.09494887525562373,5.926058301647654,0.5825921052631579,62.11052631578948,0.09752631578947368,0.10460526315789473,27.0,22
ssees,16,23,284,0.5414084507042254,69.61971830985915,0.05,0.05922535211267606,0.2950819672131144,0.5414084507042254,69.61971830985915,0.05,0.05922535211267606,27.333333333333332,35
anthem,8,13,159,0.5081761006289309,67.83018867924528,0.0440251572327044,0.08,0.2950819672131144,0.5528345070422536,69.15492957746478,0.04639084507042253,0.06769366197183099,25.666666666666668,24
medusa,23,16,284,0.6285211267605634,70.76760563380282,0.10084507042253521,0.13077464788732396,0.2950819672131144,0.5780633802816902,69.6924882629108,0.06454225352112676,0.08872065727699531,26.0,24
neth,6,14,284,0.5733802816901409,65.65845070422536,0.053345070422535217,0.11672535211267608,0.2950819672131144,0.5768926056338028,68.68397887323944,0.06174295774647887,0.09572183098591551,25.0,22
meiy,18,24,284,0.8269718309859154,66.76760563380282,0.18697183098591547,0.18,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,29.333333333333332,28
sscary,16,3,240,0.8101666666666667,77.74583333333334,0.09254166666666667,0.06508333333333334,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,33.0,42
retla,23,14,235,0.5680000000000001,72.2,0.047999999999999994,0.074,0.2950819672131144,0.6269084507042254,68.30070422535212,0.0867887323943662,0.1125774647887324,25.0,22
